0,آوای همراه هوشمند پارس (عدد),"
            تجربه‌ی کار در عدد
          ",من به عنوان برنامه‌نویس در عدد به مدت ۱ سال مشغول به کار بودم. تیم ما یک تیم جوان و باانگیزه بود که تلاش می‌کرد با سرعت زیاد پیشرفت کنه و چالش‌ها رو یکی پس از دیگری پشت سر بگذاره. فضای کاری بسیار خوب بود به طوری که کارمون تبدیل به تفریحمون شده بود. در کل تجربه‌ی بسیار خوبی برای من بود.,https://jobguy.ir/review/55/%D8%AA%D8%AC%D8%B1%D8%A8%D9%87%E2%80%8C%DB%8C-%DA%A9%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%B9%D8%AF%D8%AF
0,آوای همراه هوشمند پارس (عدد),"
            عدد تجربه بی نظیر برای شروع کار حرفه ای
          ",NULL,https://jobguy.ir/review/1/%D8%B9%D8%AF%D8%AF-%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%D8%A8%DB%8C-%D9%86%D8%B8%DB%8C%D8%B1-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%B4%D8%B1%D9%88%D8%B9-%DA%A9%D8%A7%D8%B1-%D8%AD%D8%B1%D9%81%D9%87-%D8%A7%DB%8C
0,داده پرداز پویای شریف,"
            تجربه کار با داده پرداز
          ",۳ سال و ۶ ماه تجربه کار تو شرکت داده پرداز را داشتم، از نکات مثبت میتونم بگم جو خیلی خوبی داره، تو لایه های مدیریتی سعی میشه حتما همه چیز هدف دار و شفاف باشه. نحوه انجام دادن کارها، خورد کردن پروژه ها به طوری هست که طرز درست انجام دادن کار رو میتونید یاد بگیرید و طبق اون انجام بدید. ساعت کاری تقریبا منعطف نیست و پنجشنبه ها هم تا ظهر هست. تعداد پروژه ها و انواعشون بالاست و مدام پروژه های جدید و بزرگ اضافه میشد.,https://jobguy.ir/review/65/%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%DA%A9%D8%A7%D8%B1-%D8%A8%D8%A7-%D8%AF%D8%A7%D8%AF%D9%87-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2
0,داده پرداز پویای شریف,NULL,NULL,https://jobguy.ir/interview/171/%D9%82%D9%88%D8%A7%D9%86%DB%8C%D9%86-%D8%B3%D9%81%D8%AA-%D9%88-%D8%B3%D8%AE%D8%AA-%D9%88-%D8%A8%D8%B1%D8%AF%D9%87-%D8%AF%D8%A7%D8%B1%DB%8C
0,داده پرداز پویای شریف,"
            نسبتا شرکت خوبی هستش
          ",ممکنه حقوق دریافتی نسبت به سایر شرکت ها کمتر باشه ولی به هر حال چیزی هستش که خودتون تو قرارداد پذیرفتین. از از لحاظ پرداخت به موقع و بدون مشکل هستش. تو انجام تسک ها تخمین ها و زمان ها باید دقیق ثبت بشن که اگه عادت نداشته باشین اذیت کننده هستش. ساعت کاری شنبه تا چهارشنبه 9 تا 18 و پنج شنبه ها 9 تا 1.30 هستش شناوری رو میتونید یه ساعت زودتر ورود و خروج کنین یعنی از 8 تا 17. و یک ساعت در روز زمان نهار و ... دارید. تنوع پروژه ها زیاد هستش و هر ساله چندین پروژه مختلف انجام میشه. اگه مدیر پروژه و... نباشین احتمال اینکه تو زمان غیر کاری باهاتون برای انجام کاری تماس بگیرن خیلی کمه. امکان پیشرفت وجود داره. و گاهی اوقات برای بررسی و تست تکنولوژی های جدید تو پروژه ها میتونید زمان اضافه بگیرید. به طور کلی شرکت خوب هستش ولی به دلیل اینکه شرکت نرم افزاری هستش و درآمد به طور مستقیم از قرارداد ها تامین میشه  زمان انجام پروژه ها محدود و مشخص هستش و سقف حقوق وجود داره  و  احتمالا بعد از یه مدت برای افزایش حقوق از یه حدی به بالاتر باید برید یه شرکت دیگه.,https://jobguy.ir/review/32/%D9%86%D8%B3%D8%A8%D8%AA%D8%A7-%D8%B4%D8%B1%DA%A9%D8%AA-%D8%AE%D9%88%D8%A8%DB%8C-%D9%87%D8%B3%D8%AA%D8%B4
0,داده پرداز پویای شریف,"
            امنیت شغلی نا مشخصه
          ",شرکت متوسطی هست.مدیریت خوب و با اخلاقی داره.اما رو هم رفته کنترل با دوربین ها و شنود ، حقوق پایین و محیط فنی خشک و غیردوستانه اش به من حس برده بودن میده.,https://jobguy.ir/review/649/%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%B4%D8%BA%D9%84%DB%8C-%D9%86%D8%A7-%D9%85%D8%B4%D8%AE%D8%B5%D9%87
0,خانومی,"
            وقت خودم رو هدر دادم
          ",همیشه یک سری تارگت داشتیم که بیشتر شبیه توهم بود و همیشه باید به هر قیمتی بهشون میرسیدیم. خوبه که شرکت هدف داشته باشه اما توهم بحثش با هدف داشتن جداست. بی نظمی در سطح مدیریت بیداد می کنه اما از شما انتظار هدف دارن. تنها نکته خوبش بعضی دوستای خوبی بود که اینجا پیدا کردم. کلا توصیه نمیشه کلی شرکت بهتر هست.,https://jobguy.ir/review/679/%D9%88%D9%82%D8%AA-%D8%AE%D9%88%D8%AF%D9%85-%D8%B1%D9%88-%D9%87%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%85
0,خانومی,"
            یکی از بهترین تجربه های کاریم
          ",مصاحبه کاملا عملی بود که من خیلی دوست داشتم ساعت کاری منعطف مدیریت و همکاران بسیار خوب و خوش برخورد حقوق و پاداش خوب محیطی راحت و آرام,https://jobguy.ir/review/677/%DB%8C%DA%A9%DB%8C-%D8%A7%D8%B2-%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%D9%87%D8%A7%DB%8C-%DA%A9%D8%A7%D8%B1%DB%8C%D9%85
0,خانومی,"
            تجربه کاری بد
          ",زمان مصاحبه با چهره ای متشخص و با رویی گشاده از شما پذیرایی میکنند و به قدری درباره امکانات شرکت و پتانسیل های موجود غلو میشود که شما تصور یک شرکت رویایی را در سر می پرورانید. به سرعت مشغول به کار میشوید و به سرعت باد متوجه نواقص فاجعه بار در عمق این شرکت میشوید. تارگت های تعریف شده برای فروش رقم های خیالی و غیر قابل دسترس است. از صبح ساعت ۷:۳۰ که وارد شرکت میشوید، انرژی منفی در بین کارکنان مشهود است. جلسات ارزیابی هر روز با واحد های مختلف با حضور مدیریت برگذار میشود که در نگاه اول تحسین برانگیز است ولی در همان جلسات بجای شناسایی مشکلات و حل مسئله، به دنبال مقصر هستند و با رفتار تند و نابجا با مقصرین، باعث به وجود آمدن حس ترس در بین کارمندان میشوند. استرس بزرگترین حسی است که شما در طول روز با آن مواجهید. رفتار مدیریت به تدریج تغییر میابد و شما را با کوهی از کارها تنها میگذارند. شرکت پنج شنبه ها تعطیل است ولی شما در روزهای کاری با حجم بی انتهایی از کار و جلسه! تا ۶ ، ۷ بعد از ظهر بدون احساس رضایت از کار راهی خانه می شوید. کافیست برای اثبات حرفهایم عکسی را که بر دیوار شرکت متعلق به سال گذشته است را نگاه کنید. بجز معدودی انگشت شمار (که اتفاقا از اقوام مدیریت هستند) تمامی کارمندان شرکت تغییر کرده اند.,https://jobguy.ir/review/678/%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%DA%A9%D8%A7%D8%B1%DB%8C-%D8%A8%D8%AF
0,یکسا,"
            کارشناس فروش
          ",من سال قبل با این شرکت همکاری کردم و یک تجربه عالی  بود برام  جو صمیمی و دوستانه  مدیر صبور و دلسوز  حقوق سروقت و محاسبه حقوق و مزایا با ارفاق صبحانه دور همی باعث صمیمی تر شدن جو شرکتشون بود  خلاصه که اگه شرایطش پیش بیاد با کمال میل حاضرم تو یکسا کار کنم  من به دلیل اتمام کارم جدا شدم ,https://jobguy.ir/review/334/%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%81%D8%B1%D9%88%D8%B4
